booking_id,booking_datetime,booking_hour,day_of_week,month,is_weekend,is_peak_hour,is_late_night,public_holiday,pickup_zone,pickup_zone_type,dropoff_zone,dropoff_zone_type,airport_trip,cbd_trip,distance_km,estimated_trip_duration_min,vehicle_type,payment_method,customer_segment,loyalty_tier,customer_tenure_days,rides_last_7_days,rides_last_30_days,customer_cancel_rate_90d,previous_customer_cancellations,avg_previous_wait_time_min,customer_rating,driver_rating,active_driver_supply_zone,booking_demand_zone,supply_demand_ratio,nearby_driver_count,drivers_declined_before_accept,driver_acceptance_time_sec,driver_distance_to_pickup_km,driver_eta_min,weather,is_raining,traffic_level,surge_multiplier,surge_changed_after_booking,promo_applied,promo_discount_sgd,estimated_fare_sgd,app_version,network_quality,customer_cancelled,cancel_reason
BK2026011871,18/4/2026 2:59,2,Saturday,4,1,0,1,0,Marina Bay,Business/Leisure,Orchard,Retail,0,1,11.17,16.8,JustGrab,Card,Regular,Platinum,1025,3,14,0.009,0,8.5,4.28,4.61,107,55,1.95,8,0,6,2.24,5.1,Cloudy,0,Medium,1,0,0,0,17.54,One version behind,Good,0,Not Cancelled
BK2026014909,15/5/2026 6:20,6,Friday,5,0,0,0,0,Punggol,Residential,Ang Mo Kio,Residential,0,0,7.18,10.9,GrabCar,Card,Regular,Gold,439,2,14,0.004,0,8.5,4.74,4.53,69,59,1.17,7,0,8,1.26,5.8,Light Rain,1,Low,1.28,0,0,0,15.53,Current,Good,0,Not Cancelled
BK2026010510,5/4/2026 19:02,19,Sunday,4,1,1,0,0,Queenstown,Residential,Serangoon,Residential,0,0,24.1,38.7,JustGrab,GrabPay,Occasional,Silver,402,1,5,0.004,0,6.2,4.82,5,58,79,0.73,8,2,74,1.33,4.3,Clear,0,Medium,1.44,0,0,0,44.88,Outdated,Good,1,Wrong pickup/dropoff
BK2026003612,2/2/2026 22:19,22,Monday,2,0,0,0,0,Bukit Timah,Residential,Woodlands,Residential,0,0,6.45,15.3,JustGrab,Card,Occasional,,106,0,4,0.003,0,7.7,4.81,4.82,80,51,1.57,9,0,32,1.03,3.4,Clear,0,High,1,0,0,0,12.41,Current,Average,0,Not Cancelled
BK2026010486,5/4/2026 14:47,14,Sunday,4,1,0,0,0,Bukit Timah,Residential,Changi,Airport,1,0,14.8,24.1,JustGrab,Corporate,Occasional,Silver,429,0,3,0.007,0,6.7,4.29,4.56,65,47,1.38,8,0,20,0.83,2.4,Clear,0,Low,1,0,1,5,17.23,One version behind,Average,0,Not Cancelled
BK2026010631,6/4/2026 20:55,20,Monday,4,0,1,0,0,Tampines,Residential,Serangoon,Residential,0,0,6.06,10.2,GrabCar,Corporate,New,,41,2,2,0.067,1,2.1,4.44,4.58,50,67,0.75,2,0,18,2.25,4.7,Clear,0,Medium,1.08,0,0,0,12.45,Current,Good,0,Not Cancelled
BK2026008216,16/3/2026 3:29,3,Monday,3,0,0,1,0,Bukit Timah,Residential,Punggol,Residential,0,0,4.63,10,GrabCar,Card,Regular,Silver,1362,1,10,0.005,0,2.7,4.44,5,69,48,1.44,9,1,58,1.76,5.1,Clear,0,Medium,1,0,0,0,10.25,Current,Good,0,Not Cancelled
BK2026005669,21/2/2026 19:24,19,Saturday,2,1,1,0,0,Clementi,Student/Residential,CBD,Business,0,1,4.59,10.4,GrabShare,Card,New,,15,0,1,0.145,1,8.5,4.41,4.41,51,76,0.67,4,1,45,1.49,6.3,Clear,0,High,1.6,0,1,2,9.6,Current,Average,0,Not Cancelled
BK2026015070,16/5/2026 19:04,19,Saturday,5,1,1,0,0,Orchard,Retail,Serangoon,Residential,0,0,17.09,25.5,JustGrab,Card,Occasional,,459,0,4,0.12,1,6.7,4.66,4.22,60,84,0.71,10,1,61,3.17,10.4,Cloudy,0,Medium,1.36,0,0,0,31.26,Current,Poor,1,Driver took too long
BK2026007853,12/3/2026 22:22,22,Thursday,3,0,0,0,0,CBD,Business,Serangoon,Residential,0,1,8.57,11.7,GrabCar,Card,Occasional,,423,1,5,0.096,1,5,4.04,5,101,58,1.74,17,0,14,0.2,1.5,Clear,0,Low,1,1,0,0,14.92,Current,Good,0,Not Cancelled
BK2026005174,17/2/2026 2:55,2,Tuesday,2,0,0,1,1,Yishun,Residential,Orchard,Retail,0,0,2.93,6.3,GrabCar,Corporate,Regular,Silver,1218,3,9,0.008,0,8,4.75,4.75,65,49,1.33,13,0,68,1.58,5.2,Clear,0,High,1,0,0,0,7.88,Current,Average,0,Not Cancelled
BK2026006110,25/2/2026 22:03,22,Wednesday,2,0,0,0,0,Punggol,Residential,Orchard,Retail,0,0,2.07,4,JustGrab,Card,High Value,Platinum,1212,5,20,0.043,1,6.6,4.69,4.72,73,41,1.78,10,1,57,3.24,7.6,Clear,0,Medium,1,0,1,3,4,One version behind,Average,0,Not Cancelled
BK2026004300,9/2/2026 7:17,7,Monday,2,0,1,0,0,Marina Bay,Business/Leisure,Orchard,Retail,0,1,14.31,34.9,GrabFamily,GrabPay,New,,5,0,2,0.026,0,3.8,4.58,4.84,73,94,0.78,8,3,74,4.46,18,Cloudy,0,High,1.14,0,0,0,29.91,Current,Average,1,Driver took too long
BK2026001481,14/1/2026 7:00,7,Wednesday,1,0,1,0,0,Orchard,Retail,Orchard,Retail,0,0,2.66,4.8,JustGrab,Cash,High Value,Gold,1953,4,27,0,0,4.3,4.45,4.61,69,94,0.73,9,0,5,4.29,8.3,Clear,0,Medium,1.51,0,0,0,8.59,Current,Good,0,Not Cancelled
BK2026001046,10/1/2026 7:52,7,Saturday,1,1,1,0,0,Bukit Timah,Residential,Jurong East,Mixed,0,0,3.03,4,GrabShare,Card,New,,16,0,0,0.069,1,9.7,4.53,4.85,41,54,0.76,4,2,32,1.47,6.1,Cloudy,0,Low,1.31,0,0,0,7.82,Current,Average,0,Not Cancelled
BK2026016203,26/5/2026 18:04,18,Tuesday,5,0,1,0,0,CBD,Business,Marina Bay,Business/Leisure,0,1,7.94,14.7,JustGrab,Card,Occasional,Silver,380,0,4,0.014,0,2.4,4.43,4.73,66,103,0.64,8,1,55,2.75,5.8,Cloudy,0,Medium,1.44,0,0,0,17.57,Outdated,Average,1,Found alternative transport
BK2026011135,11/4/2026 8:42,8,Saturday,4,1,1,0,0,Changi,Airport,Clementi,Student/Residential,1,0,10.61,15.5,GrabCar,Card,New,,40,1,1,0.049,1,6.3,4.4,4.64,52,101,0.51,6,0,47,1.87,4.4,Clear,0,Medium,1.19,0,1,10,9.98,One version behind,Good,0,Not Cancelled
BK2026014140,8/5/2026 12:07,12,Friday,5,0,0,0,0,Marina Bay,Business/Leisure,Woodlands,Residential,0,1,9.3,13.1,GrabCar,Cash,High Value,Gold,1557,2,20,0,0,5.5,5,4.71,103,68,1.51,9,0,17,1.74,6.2,Light Rain,1,Low,1.21,0,0,0,18.13,Current,Good,0,Not Cancelled
BK2026000120,1/1/2026 21:00,21,Thursday,1,0,0,0,1,Sentosa,Leisure,Tampines,Residential,0,0,9.34,16.5,JustGrab,GrabPay,New,,26,1,1,0.048,0,6.2,4.91,4.84,60,54,1.11,11,0,52,2.2,6.2,Light Rain,1,Low,1.18,0,0,0,17.35,Current,Good,0,Not Cancelled
BK2026002051,19/1/2026 11:16,11,Monday,1,0,0,0,0,Bukit Timah,Residential,Sentosa,Leisure,0,0,24.39,37.2,GrabShare,Cash,Occasional,Silver,64,1,2,0.008,0,10,4.39,4.49,56,37,1.51,9,2,66,4.73,8.3,Cloudy,0,Low,1,0,0,0,30.03,Current,Good,1,Found alternative transport
BK2026003825,4/2/2026 18:10,18,Wednesday,2,0,1,0,0,Clementi,Student/Residential,Changi,Airport,1,0,15.58,26.1,JustGrab,Cash,Occasional,Silver,411,0,4,0.062,1,6,4.83,4.97,46,64,0.72,2,2,80,2.35,5.4,Clear,0,Medium,1.48,1,0,0,31.14,Current,Good,1,Driver took too long
BK2026002963,28/1/2026 1:05,1,Wednesday,1,0,0,1,0,Woodlands,Residential,Jurong East,Mixed,0,0,6.8,13.3,JustGrab,Cash,Occasional,,340,0,3,0.003,0,7.5,4.52,4.71,82,41,2,7,0,56,1.72,4,Clear,0,Medium,1,0,0,0,12.54,One version behind,Good,0,Not Cancelled
BK2026011975,19/4/2026 2:31,2,Sunday,4,1,0,1,0,CBD,Business,Changi,Airport,1,1,20.11,41,JustGrab,GrabPay,Regular,Silver,787,4,10,0.002,0,4,4.52,4.91,91,66,1.38,9,0,33,0.42,1.8,Cloudy,0,Medium,1,0,0,0,29.84,Current,Average,0,Not Cancelled
BK2026004099,7/2/2026 7:32,7,Saturday,2,1,1,0,0,Clementi,Student/Residential,Sentosa,Leisure,0,0,15.99,47.7,JustGrab,Card,Regular,Gold,327,2,4,0.007,0,4.5,4.58,4.82,44,97,0.45,7,4,108,2.33,11.5,Heavy Rain,1,Severe,1.62,0,0,0,36.72,Current,Good,1,Wrong pickup/dropoff
BK2026006599,2/3/2026 7:49,7,Monday,3,0,1,0,0,Ang Mo Kio,Residential,Orchard,Retail,0,0,3.23,7.5,GrabShare,Cash,Regular,Silver,268,3,10,0.078,1,7.7,4.53,4.67,42,61,0.69,3,1,42,2.73,10.3,Cloudy,0,High,1.31,0,1,2,6.48,Current,Good,0,Not Cancelled
BK2026013292,30/4/2026 20:41,20,Thursday,4,0,1,0,0,Jurong East,Mixed,Clementi,Student/Residential,0,0,6.44,15.1,GrabFamily,GrabPay,Occasional,Silver,413,0,8,0.074,2,2.5,4.79,4.61,32,72,0.44,3,1,23,3.29,8.8,Clear,0,Medium,1.41,1,1,5,12.82,One version behind,Average,0,Not Cancelled
BK2026005930,24/2/2026 7:14,7,Tuesday,2,0,1,0,0,Jurong East,Mixed,Woodlands,Residential,0,0,8.91,15.5,GrabCar,Card,New,,19,0,2,0.008,0,5,4.79,4.82,32,76,0.42,6,3,51,3.25,7.8,Cloudy,0,Medium,1.33,0,0,0,19.1,Current,Average,0,Not Cancelled
BK2026013124,29/4/2026 8:17,8,Wednesday,4,0,1,0,0,CBD,Business,Jurong East,Mixed,0,1,4.6,8.7,GrabCar,Card,Occasional,Silver,123,0,2,0.062,1,3.9,4.66,4.91,72,81,0.89,9,0,32,0.7,2.3,Cloudy,0,Medium,1.23,0,1,3,8.26,Current,Average,0,Not Cancelled
BK2026002086,19/1/2026 20:01,20,Monday,1,0,1,0,0,Tampines,Residential,Woodlands,Residential,0,0,8.07,14.7,GrabCar,GrabPay,High Value,Platinum,594,8,22,0.007,0,5.6,4.65,4.79,47,51,0.92,5,2,67,0.43,3.5,Cloudy,0,Medium,1.14,0,0,0,16,One version behind,Average,0,Not Cancelled
BK2026015191,17/5/2026 23:59,23,Sunday,5,1,0,1,0,Sentosa,Leisure,CBD,Business,0,1,15.46,29.7,JustGrab,Corporate,New,,19,0,1,0.018,0,6.8,4.36,4.74,60,43,1.4,8,1,40,4.18,6.8,Cloudy,0,Low,1,0,0,0,23.6,One version behind,Average,0,Not Cancelled
BK2026001785,16/1/2026 22:08,22,Friday,1,0,0,0,0,Changi,Airport,Sentosa,Leisure,1,0,29.78,78.7,JustGrab,Corporate,Occasional,Gold,54,1,4,0.26,3,8.4,4.61,4.52,86,78,1.1,8,0,18,2.24,7.5,Light Rain,1,High,1.23,0,1,5,46.7,Current,Average,0,Not Cancelled
BK2026003123,29/1/2026 12:25,12,Thursday,1,0,0,0,0,Bukit Timah,Residential,Tampines,Residential,0,0,5.78,13.3,JustGrab,Card,Regular,Silver,1231,4,13,0.002,0,5.3,4.46,4.66,59,52,1.13,12,0,30,0.66,3,Cloudy,0,Medium,1,0,0,0,11.46,Outdated,Good,0,Not Cancelled
BK2026011876,18/4/2026 4:26,4,Saturday,4,1,0,1,0,Sentosa,Leisure,Bukit Timah,Residential,0,0,19.67,52.4,GrabShare,Cash,High Value,Gold,1795,5,16,0.033,1,7.1,5,4.72,76,52,1.46,7,1,67,1.74,6.9,Light Rain,1,High,1.28,0,0,0,32.56,One version behind,Good,1,Fare too high
BK2026014714,13/5/2026 15:19,15,Wednesday,5,0,0,0,0,Marina Bay,Business/Leisure,CBD,Business,0,1,5.81,8.5,GrabCar,Card,Occasional,,550,0,2,0.17,2,8.4,4.42,4.74,91,71,1.28,10,0,20,1.68,4.9,Cloudy,0,Low,1,1,0,0,11.41,Current,Average,0,Not Cancelled
BK2026003161,29/1/2026 20:59,20,Thursday,1,0,1,0,0,Ang Mo Kio,Residential,Clementi,Student/Residential,0,0,5.11,13.8,GrabCar,Cash,Occasional,,94,0,8,0.069,1,6.9,4.48,4.73,52,55,0.95,4,0,23,0.52,2.6,Cloudy,0,High,1.06,0,1,8,4,Current,Average,0,Not Cancelled
BK2026004344,9/2/2026 17:06,17,Monday,2,0,1,0,0,Woodlands,Residential,Orchard,Retail,0,0,3.12,8.2,JustGrab,Cash,Occasional,,363,1,5,0.029,0,4,4.64,4.74,32,65,0.49,1,3,109,2.88,7.8,Clear,0,High,1.26,1,0,0,8.91,Current,Good,1,Wrong pickup/dropoff
BK2026000818,8/1/2026 6:49,6,Thursday,1,0,0,0,0,Serangoon,Residential,Yishun,Residential,0,0,7.77,13.4,JustGrab,Cash,Occasional,Silver,348,0,2,0.09,1,9.3,4.42,4.52,61,66,0.92,4,1,54,2.89,10.1,Heavy Rain,1,Medium,1.07,0,1,3,11.14,One version behind,Average,0,Not Cancelled
BK2026004237,8/2/2026 14:26,14,Sunday,2,1,0,0,0,Marina Bay,Business/Leisure,Bukit Timah,Residential,0,1,25.2,47.1,JustGrab,Card,Regular,Gold,1345,1,10,0.011,0,7.1,4.41,4.81,79,69,1.14,16,0,41,4.61,11.5,Cloudy,0,Medium,1,0,1,2,33.91,One version behind,Good,0,Not Cancelled
BK2026004608,11/2/2026 19:19,19,Wednesday,2,0,1,0,0,Marina Bay,Business/Leisure,Sentosa,Leisure,0,1,5.78,16.4,JustGrab,Cash,Occasional,,263,1,3,0.055,1,4.1,4.91,4.66,73,86,0.85,11,2,77,2.9,8.4,Clear,0,High,1.31,0,0,0,13.72,Current,Good,1,Found alternative transport
BK2026008044,14/3/2026 14:52,14,Saturday,3,1,0,0,0,Tampines,Residential,Clementi,Student/Residential,0,0,3.44,6.7,GrabFamily,Card,Occasional,,517,0,3,0.003,0,5.3,4.56,5,67,45,1.49,9,0,12,1.07,3.9,Clear,0,Medium,1,0,0,0,9.23,Current,Good,0,Not Cancelled
BK2026009640,28/3/2026 15:17,15,Saturday,3,1,0,0,0,Clementi,Student/Residential,Changi,Airport,1,0,18.37,27.5,JustGrab,Card,Regular,Silver,1201,4,13,0.005,0,3.7,4.53,4.42,63,58,1.09,10,0,8,3.7,8.8,Cloudy,0,Medium,1,0,0,0,26.39,Current,Poor,0,Not Cancelled
BK2026010239,3/4/2026 5:01,5,Friday,4,0,0,1,0,CBD,Business,Marina Bay,Business/Leisure,0,1,15.78,24.4,GrabCar,GrabPay,Occasional,,429,0,4,0.108,2,5.4,4.66,4.7,84,68,1.24,19,0,25,0.81,2.9,Clear,0,Low,1,0,1,3,21.62,Current,Poor,0,Not Cancelled
BK2026000908,9/1/2026 0:20,0,Friday,1,0,0,1,0,Marina Bay,Business/Leisure,Serangoon,Residential,0,1,9.93,20.8,JustGrab,Card,New,,12,0,3,0.004,0,6.4,4.63,4.78,104,79,1.32,10,0,41,0.94,3.6,Clear,0,Medium,1,0,0,0,16.72,Current,Good,0,Not Cancelled
BK2026002689,25/1/2026 6:51,6,Sunday,1,1,0,0,0,Ang Mo Kio,Residential,Punggol,Residential,0,0,11.77,17.8,GrabCar Plus,GrabPay,Regular,Gold,397,3,10,0.064,1,7.3,4.07,4.77,46,34,1.35,12,0,35,1.91,3.8,Clear,0,Low,1,0,0,0,22.62,Current,Average,0,Not Cancelled
BK2026007825,12/3/2026 15:51,15,Thursday,3,0,0,0,0,Orchard,Retail,Punggol,Residential,0,0,12.75,27.4,JustGrab,GrabPay,Occasional,Silver,164,2,6,0.118,1,8.7,4.73,4.46,98,60,1.63,14,0,31,0.99,3,Clear,0,High,1,0,0,0,20.48,Current,Good,0,Not Cancelled
BK2026002317,21/1/2026 23:18,23,Wednesday,1,0,0,1,0,Changi,Airport,Sentosa,Leisure,1,0,13.45,22.9,GrabCar,GrabPay,New,,41,0,1,0.077,1,4.2,4.72,4.96,69,51,1.35,10,0,12,4.45,7.9,Cloudy,0,Medium,1,0,0,0,21.8,Current,Good,1,Other
BK2026008340,17/3/2026 4:45,4,Tuesday,3,0,0,1,0,Yishun,Residential,Jurong East,Mixed,0,0,26.56,44,JustGrab,Corporate,New,,19,1,2,0.011,0,1.9,4.88,4.99,77,45,1.71,11,1,83,0.72,3.6,Cloudy,0,Medium,1,0,1,2,34.97,Current,Good,0,Not Cancelled
BK2026015698,22/5/2026 13:51,13,Friday,5,0,0,0,0,Orchard,Retail,Marina Bay,Business/Leisure,0,1,27.02,43.2,GrabCar,GrabPay,Occasional,Silver,103,0,5,0.046,1,4.4,4.81,4.78,93,71,1.31,12,0,21,0.4,1.9,Cloudy,0,Medium,1,0,0,0,39.62,Current,Good,0,Not Cancelled
BK2026004467,10/2/2026 16:08,16,Tuesday,2,0,0,0,0,Bukit Timah,Residential,Tampines,Residential,0,0,9.77,15.5,JustGrab,GrabPay,Regular,Silver,1232,1,8,0.002,0,5.1,3.96,4.55,66,40,1.65,13,1,39,4.89,11.3,Clear,0,Medium,1,0,0,0,15.92,Outdated,Good,0,Not Cancelled
BK2026009253,25/3/2026 6:49,6,Wednesday,3,0,0,0,0,Woodlands,Residential,Queenstown,Residential,0,0,7.51,10.2,GrabShare,GrabPay,New,,12,0,4,0.068,1,9.1,4.38,4.79,57,50,1.14,14,0,20,0.74,3,Clear,0,Low,1,0,0,0,11.73,One version behind,Average,0,Not Cancelled
BK2026009731,29/3/2026 12:25,12,Sunday,3,1,0,0,0,CBD,Business,Orchard,Retail,0,1,5.07,7.2,JustGrab,GrabPay,Occasional,,476,0,2,0.071,1,9.7,4.37,4.94,96,61,1.57,19,2,82,4.08,8.1,Clear,0,Low,1,0,0,0,9.99,One version behind,Good,0,Not Cancelled
BK2026011558,15/4/2026 3:23,3,Wednesday,4,0,0,1,0,Sentosa,Leisure,Queenstown,Residential,0,0,14.32,25.1,GrabShare,GrabPay,Regular,Silver,1053,3,10,0.009,0,6.3,4.65,4.87,79,32,2.47,8,0,40,1.61,3.2,Cloudy,0,Low,1,0,0,0,19.59,Outdated,Average,0,Not Cancelled
BK2026018843,20/6/2026 6:45,6,Saturday,6,1,0,0,0,Serangoon,Residential,Orchard,Retail,0,0,9.9,19,JustGrab,Card,Regular,Gold,836,2,14,0.001,0,4.6,4.75,4.96,75,56,1.34,10,0,26,2.66,5.2,Cloudy,0,Medium,1,0,1,5,11.48,Current,Good,0,Not Cancelled
BK2026010429,5/4/2026 2:06,2,Sunday,4,1,0,1,0,Clementi,Student/Residential,Tampines,Residential,0,0,7.98,10.8,GrabShare,Cash,New,,25,0,0,0.06,1,3.1,4.14,4.87,69,41,1.68,6,1,28,0.58,2.7,Clear,0,Low,1,0,1,5,7.22,Current,Good,0,Not Cancelled
BK2026016190,26/5/2026 15:07,15,Tuesday,5,0,0,0,0,Tampines,Residential,Bukit Timah,Residential,0,0,3.81,6.1,JustGrab,Card,Regular,Silver,261,0,3,0.123,2,5.4,4.64,4.69,84,40,2.1,10,0,12,2.02,5.5,Light Rain,1,Medium,1.22,0,0,0,9.41,One version behind,Poor,0,Not Cancelled
BK2026007567,10/3/2026 12:56,12,Tuesday,3,0,0,0,0,Serangoon,Residential,Bukit Timah,Residential,0,0,6.81,9.7,GrabCar Plus,Cash,High Value,Platinum,618,8,25,0.003,0,8.8,4.38,4.76,75,55,1.36,9,0,5,0.53,3.3,Light Rain,1,Low,1.08,0,0,0,15.39,One version behind,Good,0,Not Cancelled
BK2026009915,31/3/2026 3:58,3,Tuesday,3,0,0,1,1,CBD,Business,Changi,Airport,1,1,23,38.2,JustGrab,GrabPay,Occasional,,244,0,2,0.005,0,6.6,4.75,4.59,86,70,1.23,15,1,26,1.32,3.7,Clear,0,Medium,1,0,1,8,24.53,One version behind,Good,0,Not Cancelled
BK2026015216,18/5/2026 3:58,3,Monday,5,0,0,1,0,Sentosa,Leisure,Bukit Timah,Residential,0,0,8.37,17.3,JustGrab,GrabPay,Regular,Silver,724,3,14,0.08,1,7.3,4.86,4.68,81,57,1.42,7,2,45,0.29,3,Clear,0,High,1,0,0,0,14.66,Current,Good,0,Not Cancelled
BK2026001336,12/1/2026 20:21,20,Monday,1,0,1,0,0,Clementi,Student/Residential,Sentosa,Leisure,0,0,7.86,15.9,GrabShare,Card,Regular,Silver,1006,1,10,0.001,0,4,4.37,4.82,42,69,0.61,1,3,84,1.97,6.5,Clear,0,Medium,1.59,0,0,0,16.86,Current,Good,1,Driver took too long
BK2026001978,18/1/2026 20:21,20,Sunday,1,1,1,0,0,Punggol,Residential,Yishun,Residential,0,0,8.06,15.6,GrabCar,Card,Regular,Silver,185,4,8,0.054,1,6.4,5,5,64,69,0.93,5,1,89,4.67,12.8,Heavy Rain,1,High,1.17,0,0,0,16.37,Outdated,Good,1,Found alternative transport
BK2026005791,22/2/2026 21:07,21,Sunday,2,1,0,0,0,Woodlands,Residential,Serangoon,Residential,0,0,11.82,16.4,JustGrab,Card,Occasional,,310,0,3,0.014,0,5,4.48,4.95,63,58,1.09,9,0,23,4.06,8,Clear,0,Low,1,0,0,0,18.18,Current,Good,0,Not Cancelled
BK2026011569,15/4/2026 6:00,6,Wednesday,4,0,0,0,0,Changi,Airport,Orchard,Retail,1,0,15.53,33.8,JustGrab,GrabPay,Occasional,Silver,246,0,4,0.01,0,3.1,4.91,4.81,58,62,0.94,5,1,73,2.81,6.7,Clear,0,High,1,0,0,0,24.16,Current,Good,0,Not Cancelled
BK2026015913,24/5/2026 5:59,5,Sunday,5,1,0,1,0,Changi,Airport,Woodlands,Residential,1,0,11,16,JustGrab,GrabPay,Occasional,,485,0,2,0.064,1,4.8,5,4.57,61,68,0.9,5,0,19,2.59,8.8,Heavy Rain,1,Medium,1.12,0,0,0,18.66,One version behind,Good,0,Not Cancelled
BK2026019979,30/6/2026 20:01,20,Tuesday,6,0,1,0,0,Jurong East,Mixed,CBD,Business,0,1,6.21,12,JustGrab,GrabPay,Regular,Silver,418,7,16,0.041,1,7.9,4.74,4.79,43,64,0.67,2,0,19,2.12,7,Cloudy,0,High,1.37,0,0,0,14.17,Current,Good,0,Not Cancelled
BK2026019507,26/6/2026 13:36,13,Friday,6,0,0,0,0,Queenstown,Residential,Clementi,Student/Residential,0,0,14.58,27.2,GrabCar,GrabPay,Regular,Gold,221,1,13,0.011,0,5.7,4.53,5,67,58,1.16,12,0,7,2.27,8.5,Heavy Rain,1,Medium,1.19,0,0,0,26.74,Current,Good,0,Not Cancelled
BK2026000634,6/1/2026 14:07,14,Tuesday,1,0,0,0,0,Ang Mo Kio,Residential,Tampines,Residential,0,0,9.74,17.2,GrabCar Plus,GrabPay,Regular,Platinum,804,1,7,0.211,2,6.2,4.59,4.41,72,46,1.57,14,0,46,2.64,7.5,Light Rain,1,Medium,1.23,0,0,0,22.85,Current,Good,0,Not Cancelled
BK2026002406,22/1/2026 18:01,18,Thursday,1,0,1,0,0,Punggol,Residential,Yishun,Residential,0,0,14.38,20.7,JustGrab,GrabPay,Occasional,,398,0,4,0.007,0,8.5,5,4.69,49,68,0.72,6,0,23,2.91,9.4,Clear,0,Medium,1.52,0,1,8,21.23,Current,Good,0,Not Cancelled
BK2026015704,22/5/2026 14:42,14,Friday,5,0,0,0,0,Orchard,Retail,Changi,Airport,1,0,27.95,59,JustGrab,GrabPay,High Value,Platinum,1376,5,16,0.006,0,4.2,4.58,4.77,86,65,1.32,12,1,56,0.27,2.3,Cloudy,0,High,1,0,0,0,40.23,One version behind,Average,0,Not Cancelled
BK2026018766,19/6/2026 10:40,10,Friday,6,0,0,0,0,Ang Mo Kio,Residential,Bukit Timah,Residential,0,0,7.38,15.6,JustGrab,GrabPay,Regular,Gold,406,0,10,0.012,0,5.3,4.45,4.48,81,50,1.62,10,0,47,1.33,4.9,Light Rain,1,Medium,1.22,0,0,0,15.13,Current,Average,0,Not Cancelled
BK2026000563,5/1/2026 22:20,22,Monday,1,0,0,0,0,Marina Bay,Business/Leisure,Orchard,Retail,0,1,4.58,15.5,GrabCar,Cash,Regular,Gold,346,5,10,0.055,1,5,4.85,4.81,105,64,1.64,9,0,13,3.39,11.5,Clear,0,Severe,1.16,0,0,0,11.68,Current,Good,0,Not Cancelled
BK2026003124,29/1/2026 12:47,12,Thursday,1,0,0,0,0,Orchard,Retail,CBD,Business,0,1,3.84,6,GrabFamily,Corporate,Occasional,,317,0,1,0.116,1,5,4.78,4.73,93,72,1.29,13,0,18,2.27,5.1,Clear,0,Low,1,0,1,2,7.68,One version behind,Good,0,Not Cancelled
BK2026005022,15/2/2026 13:58,13,Sunday,2,1,0,0,0,Yishun,Residential,Tampines,Residential,0,0,8.99,13.7,JustGrab,Cash,High Value,Platinum,1705,2,18,0.06,1,7.6,4.28,4.86,58,56,1.04,10,1,67,1.8,4.9,Cloudy,0,Medium,1,0,0,0,14.88,Current,Good,0,Not Cancelled
BK2026016658,30/5/2026 15:37,15,Saturday,5,1,0,0,0,Changi,Airport,Woodlands,Residential,1,0,24.66,47.9,GrabFamily,GrabPay,New,,10,1,3,0.01,0,6.7,5,4.82,66,68,0.97,2,0,46,0.62,2.4,Clear,0,Low,1,0,0,0,42.69,Current,Good,0,Not Cancelled
BK2026001744,16/1/2026 14:08,14,Friday,1,0,0,0,0,Marina Bay,Business/Leisure,CBD,Business,0,1,11.59,25.6,GrabCar Plus,GrabPay,Occasional,,536,1,4,0.023,0,10,5,4.98,85,59,1.44,13,0,10,0.76,2.7,Clear,0,Medium,1,0,0,0,23.3,Current,Good,0,Not Cancelled
BK2026002337,22/1/2026 3:16,3,Thursday,1,0,0,1,0,Ang Mo Kio,Residential,Punggol,Residential,0,0,14.25,33.4,JustGrab,Card,Occasional,Silver,455,0,3,0.017,0,6.9,4.33,4.37,61,58,1.05,9,1,39,0.88,4,Clear,0,Medium,1,0,0,0,22.77,Current,Average,0,Not Cancelled
BK2026019710,28/6/2026 11:38,11,Sunday,6,1,0,0,0,Tampines,Residential,Marina Bay,Business/Leisure,0,1,6.72,12.7,GrabCar Plus,GrabPay,Regular,Silver,319,2,11,0.003,0,2.3,5,4.68,85,29,2.93,7,0,32,1.44,3.9,Clear,0,Low,1,0,0,0,14.85,Current,Good,0,Not Cancelled
BK2026002707,25/1/2026 10:41,10,Sunday,1,1,0,0,0,Orchard,Retail,Yishun,Residential,0,0,7.67,13.5,GrabCar,Card,Regular,Gold,1327,1,12,0.007,0,5.5,4.53,4.79,88,63,1.4,15,1,36,1.71,4.8,Clear,0,Medium,1,0,0,0,14.12,Current,Good,0,Not Cancelled
BK2026002586,24/1/2026 9:52,9,Saturday,1,1,1,0,0,Clementi,Student/Residential,Changi,Airport,1,0,25,59.2,JustGrab,Card,Regular,Gold,415,2,7,0.023,0,7.1,4.63,4.65,49,64,0.77,6,1,46,0.2,2.2,Clear,0,Severe,1.13,0,0,0,40.57,Current,Good,0,Not Cancelled
BK2026005286,18/2/2026 3:30,3,Wednesday,2,0,0,1,1,Queenstown,Residential,Yishun,Residential,0,0,2.75,4.3,GrabCar,Corporate,New,,6,0,2,0.004,0,4.8,4.53,4.76,64,55,1.16,6,0,29,2.98,10.7,Light Rain,1,Medium,1.22,0,0,0,8.12,Current,Good,1,Found alternative transport
